etab_id,nom,localite,region,prefecture,commune,canton,categorie,categorie_source,statut_source,statut_groupe,jours_ouverture,nb_jours_ouverture,ouvert_samedi,ouvert_dimanche,jours_renseignes,lon,lat,unite_commune,prefecture_geom,coherence_geo
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43de,WAGES Agence de Legbassito,AHOUNKPOE,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1519700000000002,6.266851666666668,Agoè-Nyivé 2,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43dd,Banque Atlantique Agence Agbalepedogan,GTA,Maritime,Golfe,Golfe 3,Bè-Ouest,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2082627695815624,6.19134802346902,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43dc,FUCEC Togo Agence de Legbassito,Legbassimé,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.151315,6.267165,Agoè-Nyivé 2,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43db,ASJD Agence de Zossime,Zossimé,Maritime,Agoè-Nyivé,Agoè-Nyivé 2,Légbassito,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1510696396471616,6.233140131385709,Agoè-Nyivé 2,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43da,BOA Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.320587953967112,6.162544292554736,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d9,NSIA Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.334903160420629,6.166494457546458,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d8,BIA Togo Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.3156363022844992,6.161217522821812,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d7,FUCEC Togo Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.34466333419383,6.169838277997084,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d6,Sanlam Baguida,BAGUIDA,Maritime,Golfe,Golfe 6,Baguida,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.3397850000000002,6.168284999999999,Golfe 6,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d5,SPT Aeroport International Gnassingbe Eyadema,AEROPORT DE LOME,Maritime,Golfe,Golfe 2,Bè-Centre,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2522538999999993,6.174271400000001,Golfe 2,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d4,ECOBANK Aerogare,AEROPORT DE LOME,Maritime,Golfe,Golfe 2,Bè-Centre,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.252095291758954,6.174150719816597,Golfe 2,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d3,NSIA Banque Aeroport International Gnassingbe Eyadema,AEROPORT DE LOME,Maritime,Golfe,Golfe 2,Bè-Centre,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2529785166790974,6.170669881612013,Golfe 2,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d2,ORABANK Aéroport,AÉROPORT international,Maritime,Golfe,Golfe 2,Bè-Centre,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2531106999999995,6.170732600000001,Golfe 2,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d1,SPT de L 'aeroport International Gnassingbe Eyadema,AÉROPORT,Maritime,Golfe,Golfe 2,Bè-Centre,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2515283333333331,6.168221666666668,Golfe 2,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43d0,FINAM,N/a,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Abandonné,Déclaré non opérationnel,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2445354856688033,6.143833248529891,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cf,MECIT Agbalépédo,AGBALEPEDO,Maritime,Golfe,Golfe 3,Bè-Ouest,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2084000000000004,6.195708333333332,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ce,Institution de Microfinance,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2688716666666666,6.154298333333332,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cd,UTB Be Kpehenou,BE KPEHENOU,Maritime,Golfe,Golfe 1,Bè-Est,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2367188400601268,6.138376818007044,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cc,Agence de Transfert Fintech Atilamonou,ATILAMONOU,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1282929798098644,6.217434534859058,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43cb,Microfinance COECEB Segbe,SEGBE,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,En construction,Déclaré non opérationnel,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.112381983876608,6.1945578812987305,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ca,Institution de Microfinance Coopad Segbe,SEGBE,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1041383333333334,6.199564999999999,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c9,BOA ADidogome,ADIDOGOME,Maritime,Golfe,Golfe 5,Aflao-Gakli,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1651514078291656,6.185986552617569,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c8,SUNU Assurances Avenou,AVENOU,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.184621826748101,6.173848230337873,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c7,SPT de La Residence du Benin,LOME 2,Maritime,Golfe,Golfe 3,Bè-Ouest,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2228534215735436,6.173301606161072,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c6,SUNU Assurances Vie,NYEKONAKPOE,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.209842554583579,6.125075568694468,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c5,La Protectrice S.A,ADOBOUKOME,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mer–Jeu–Ven,4,False,False,True,1.2276989005765566,6.133603942926623,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c4,SGCAR Assurance,AVENUE DE LA CHANCE EN FACE DE LA LONATO,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam–Dim,7,True,True,True,1.2071527572647294,6.188986091570224,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c3,COOPEC Grace plus Amadahomé,Amadahome,Maritime,Golfe,Golfe 5,Aflao-Gakli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1522296177821123,6.197206608017171,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c2,Afrik Assurance,BOULEVARD DE LA KARA,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2214349999999998,6.1645650000000005,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c1,Lorica Assurance,ATTIKOUME,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2032099999999997,6.162918333333333,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c0,Careas Assurance,NYEKONAKPOE,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2112683333333336,6.129893333333335,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bf,Prunelle Assurance,Avedji,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1822295888588907,6.20650397589629,Agoè-Nyivé 1,Golfe,Préfecture voisine
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43be,Assur Invest,Amadahome,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.158949999999999,6.204565000000001,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bd,SOCAR Togo,Tokoin protestant,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2048099999999995,6.1461533333333325,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bc,ANOS,Anonmé,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1827816666666657,6.211316666666667,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bb,Afrique Envergure Sarl,TOKOIN RAMCO,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2199581991481316,6.144976987522064,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ba,Saeco Assurances,DECKON,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2282249999999997,6.138470000000001,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b9,Primus Courtier,SEPEREPE,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2009366666666668,6.244696666666666,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b8,Direction Nationale COOPEC-AD,KODJOVIACOPE,Maritime,Golfe,Golfe 4,Amoutivé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2033916666666664,6.119546666666667,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b7,NSIA Banque Akodessewa,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.267414999999999,6.155995,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b6,Sanlam GTA,AGBALEPEDOGAN,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2107797,6.1916811,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b5,CIF-Vie Togo S.A,Atikoumè,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2029399806539445,6.167255284205092,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b4,LC Assurance,KLIKAMÈ,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2053931107341227,6.176976999701076,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b3,BTCI Dékon,DEKON,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,En construction,Déclaré non opérationnel,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2257325214452939,6.136157197214607,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b2,SIAR Assurance,TOKOIN TAME,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2233313905161691,6.168148072124631,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b1,CAR.AF.E. Assurance,ADEWI,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2098214081143375,6.162325180486899,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b0,SCAT Assurance,AGBALEPEDO,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2001175582264891,6.184071108735669,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43af,CCM Assurance Avé Maria,AVE MARIA,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.183321513499177,6.175470574419579,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ae,Bellis Courtage Assurance,Kodjoviakopé,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2127519999999994,6.1358684,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ad,MECI de Be Kpota,MECI,Maritime,Golfe,Golfe 1,Bè-Est,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2641033333333327,6.160768333333334,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ac,Gras Savoye,Hanoukopé,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.217001666666666,6.134925,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ab,ASCOMA,NIKONAKPOE,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2020733333333333,6.149055,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43aa,ARIA-Togo Akodessewa,AKODESSEWA,Maritime,Golfe,Golfe 1,Bè-Est,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2652766666666664,6.153990000000002,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a9,OLEA-Togo,BE PA DESUZA,Maritime,Golfe,Golfe 1,Bè-Est,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2487166666666665,6.133033333333334,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a8,NSIA Assurance Avé Maria,AVE MARIA,Maritime,Golfe,Golfe 5,Aflao-Gakli,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1859034176359768,6.173244622853102,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a7,Societe Generale Internationale de Courtage (sgic Sarl),TOKOIN WUITI,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2344707453584518,6.1684839635729185,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a6,UTB Adidoadin,ADIDOADIN,Maritime,Golfe,Golfe 5,Aflao-Gakli,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1899101106977108,6.20527813869813,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a5,SCA-Togo Agbalepedogan,AGBALPEDOGAN,Maritime,Golfe,Golfe 3,Bè-Ouest,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2067599999999994,6.184870000000001,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a4,COOPEC-AD Ramco,TOKOIN RAMCO,Maritime,Golfe,Golfe 3,Bè-Ouest,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2189766666666666,6.150776666666667,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a3,Fidelia Assurance Nyekonakpoè,NYEKONAKPOE,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2128904412467998,6.130845094475759,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a2,SCA-Togo Kodjoviakope,KODJOVIAKOPE,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2074283333333333,6.1224983333333345,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a1,CARI Conseil,HANOUKOPE,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2194981944364922,6.1357476430245965,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a0,A.C.A,Zousanetsime,Maritime,Golfe,Golfe 1,Bè-Est,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2372279723486592,6.131139232834214,Golfe 1,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439f,BC2A Agbalépédogan,AGBALOPEDOGAN,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2038933333333333,6.200114999999999,Agoè-Nyivé 1,Golfe,Préfecture voisine
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439e,S2CA,LEO 2000,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.175019457887101,6.211470619946535,Agoè-Nyivé 3,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439d,La Citoyenneté Vie,TOTSI,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1882950000000003,6.198784999999999,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439c,Banque Atlantique Nyékonakpoè,Nyékonakpoè,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2217881500060723,6.128869630544678,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439b,UTB Circulaire,NYEKONAKPOE,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2099416569012376,6.126683238406481,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439a,NSIA Assurance Dékon,DEKON,Maritime,Golfe,Golfe 4,Amoutivé,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2232397053236566,6.134105981293428,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4399,UTB ADidoadin,ADIDOADIN,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.1896800177043503,6.206290569555356,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4398,UTB Adawlato,ADAWLATO,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.224622807087213,6.124833730714366,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4397,SUNU Assurance Avedji,Avédji,Maritime,Golfe,Golfe 5,Aflao-Gakli,Assurance,Assurance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.170685791629736,6.199482938241073,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4396,UTB Agoe Nyive,AGOE CACAVELI,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2084511367284805,6.218005401631653,Agoè-Nyivé 1,Agoè-Nyivé,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4395,UTB Campus,ADEWUI,Maritime,Golfe,Golfe 3,Bè-Ouest,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2133054519324866,6.1629308680804575,Golfe 3,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4394,UTB Media Plus,DEKON,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2271566666666673,6.1366266666666665,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4393,UTB Boulevard Est,Zousanetsime,Maritime,Golfe,Golfe 4,Amoutivé,Banque,Banque,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2366959086933227,6.131126605295462,Golfe 4,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4392,CEC Canaan Wognomé,WOGNOME,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Micro-finance,Micro-Finance,Néant,Statut non renseigné ou ambigu,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.1591475220721204,6.184364091725218,Golfe 7,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4391,CEC Canaan Agbalépédogan,AGBALEPEDOGAN,Maritime,Golfe,Golfe 5,Aflao-Gakli,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven–Sam,6,True,False,True,1.2007805406182097,6.187290776485152,Golfe 5,Golfe,Concordant
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4390,MECI Adétikopé,ADETIKOPE,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Micro-finance,Micro-Finance,Utilisé,En activité,Lun–Mar–Mer–Jeu–Ven,5,False,False,True,1.2194299999999996,6.320585000000002,Agoè-Nyivé 6,Agoè-Nyivé,Concordant
